L,w,w_cubic,alpha,num_vert,num_hori,strain,stress
1.6,0.45,0.091125,1.0471976,1.0,1.0,0.8,0.4991743
1.6,0.45,0.091125,1.0471976,1.0,1.0,0.8333333333333334,0.519471
1.6,0.45,0.091125,1.0471976,1.0,1.0,0.8666666666666667,0.5400378
1.6,0.45,0.091125,1.0471976,1.0,1.0,0.9,0.5608635
1.6,0.45,0.091125,1.0471976,1.0,1.0,0.9333333333333333,0.5819089
1.6,0.45,0.091125,1.0471976,1.0,1.0,0.9666666666666667,0.6031212
1.6,0.45,0.091125,1.0471976,1.0,1.0,1.0,0.6244606
2.0,0.4,0.064,1.2217305,1.0,3.0,0.03333333333333333,0.01149692
2.0,0.4,0.064,1.2217305,1.0,3.0,0.06666666666666667,0.023046883
2.0,0.4,0.064,1.2217305,1.0,3.0,0.1,0.03461353
2.0,0.4,0.064,1.2217305,1.0,3.0,0.13333333333333333,0.04599314
2.0,0.4,0.064,1.2217305,1.0,3.0,0.16666666666666666,0.057363942
2.0,0.4,0.064,1.2217305,1.0,3.0,0.2,0.06899289
2.0,0.4,0.064,1.2217305,1.0,3.0,0.23333333333333334,0.08098459
2.0,0.4,0.064,1.2217305,1.0,3.0,0.26666666666666666,0.09320757
2.0,0.4,0.064,1.2217305,1.0,3.0,0.3,0.105900876
2.0,0.4,0.064,1.2217305,1.0,3.0,0.3333333333333333,0.11899743
2.0,0.4,0.064,1.2217305,1.0,3.0,0.36666666666666664,0.1324886
2.0,0.4,0.064,1.2217305,1.0,3.0,0.4,0.14649655
2.0,0.4,0.064,1.2217305,1.0,3.0,0.43333333333333335,0.161319
2.0,0.4,0.064,1.2217305,1.0,3.0,0.4666666666666667,0.17701286
2.0,0.4,0.064,1.2217305,1.0,3.0,0.5,0.19344476
2.0,0.4,0.064,1.2217305,1.0,3.0,0.5333333333333333,0.21066037
2.0,0.4,0.064,1.2217305,1.0,3.0,0.5666666666666667,0.22881316
2.0,0.4,0.064,1.2217305,1.0,3.0,0.6,0.24848963
2.0,0.4,0.064,1.2217305,1.0,3.0,0.6333333333333333,0.27028286
2.0,0.4,0.064,1.2217305,1.0,3.0,0.6666666666666666,0.2934637
2.0,0.4,0.064,1.2217305,1.0,3.0,0.7,0.3174641
2.0,0.4,0.064,1.2217305,1.0,3.0,0.7333333333333333,0.34208065
2.0,0.4,0.064,1.2217305,1.0,3.0,0.7666666666666666,0.36716577
2.0,0.4,0.064,1.2217305,1.0,3.0,0.8,0.39304686
2.0,0.4,0.064,1.2217305,1.0,3.0,0.8333333333333334,0.41938716
2.0,0.4,0.064,1.2217305,1.0,3.0,0.8666666666666667,0.4448894
2.0,0.4,0.064,1.2217305,1.0,3.0,0.9,0.47096154
2.0,0.4,0.064,1.2217305,1.0,3.0,0.9333333333333333,0.500084
2.0,0.4,0.064,1.2217305,1.0,3.0,0.9666666666666667,0.53028417
2.0,0.4,0.064,1.2217305,1.0,3.0,1.0,0.5593165
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.03333333333333333,0.017168907
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.06666666666666667,0.032728266
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.1,0.04578115
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.13333333333333333,0.056199867
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.16666666666666666,0.06429273
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.2,0.07043361
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.23333333333333334,0.07494523
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.26666666666666666,0.078164235
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.3,0.08044619
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.3333333333333333,0.082112335
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.36666666666666664,0.08347864
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.4,0.084871456
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.43333333333333335,0.08664338
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.4666666666666667,0.089132346
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.5,0.09267073
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.5333333333333333,0.097629435
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.5666666666666667,0.10435127
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.6,0.11308217
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.6333333333333333,0.12404249
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.6666666666666666,0.1373955
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.7,0.15350373
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.7333333333333333,0.17317188
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.7666666666666666,0.19650066
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.8,0.22240387
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.8333333333333334,0.2502811
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.8666666666666667,0.28002644
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.9,0.3111079
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.9333333333333333,0.34311697
2.2,0.35,0.042875,0.9599311,2.0,2.0,0.9666666666666667,0.37560415
2.2,0.35,0.042875,0.9599311,2.0,2.0,1.0,0.4078461
2.2,0.4,0.064,1.2217305,1.0,4.0,0.03333333333333333,0.0086975135
2.2,0.4,0.064,1.2217305,1.0,4.0,0.06666666666666667,0.016723948
2.2,0.4,0.064,1.2217305,1.0,4.0,0.1,0.025310665
2.2,0.4,0.064,1.2217305,1.0,4.0,0.13333333333333333,0.033738475
2.2,0.4,0.064,1.2217305,1.0,4.0,0.16666666666666666,0.042752277
2.2,0.4,0.064,1.2217305,1.0,4.0,0.2,0.052080955
2.2,0.4,0.064,1.2217305,1.0,4.0,0.23333333333333334,0.061560534
2.2,0.4,0.064,1.2217305,1.0,4.0,0.26666666666666666,0.07156931
2.2,0.4,0.064,1.2217305,1.0,4.0,0.3,0.08212421
2.2,0.4,0.064,1.2217305,1.0,4.0,0.3333333333333333,0.093081936
2.2,0.4,0.064,1.2217305,1.0,4.0,0.36666666666666664,0.10466087
2.2,0.4,0.064,1.2217305,1.0,4.0,0.4,0.11696104
2.2,0.4,0.064,1.2217305,1.0,4.0,0.43333333333333335,0.13091455
2.2,0.4,0.064,1.2217305,1.0,4.0,0.4666666666666667,0.14635712
2.2,0.4,0.064,1.2217305,1.0,4.0,0.5,0.16292928
2.2,0.4,0.064,1.2217305,1.0,4.0,0.5333333333333333,0.18050225
2.2,0.4,0.064,1.2217305,1.0,4.0,0.5666666666666667,0.20064837
2.2,0.4,0.064,1.2217305,1.0,4.0,0.6,0.22386163
2.2,0.4,0.064,1.2217305,1.0,4.0,0.6333333333333333,0.2485209
2.2,0.4,0.064,1.2217305,1.0,4.0,0.6666666666666666,0.27463037
2.2,0.4,0.064,1.2217305,1.0,4.0,0.7,0.301774
2.2,0.4,0.064,1.2217305,1.0,4.0,0.7333333333333333,0.32967827
2.2,0.4,0.064,1.2217305,1.0,4.0,0.7666666666666666,0.35805532
2.2,0.4,0.064,1.2217305,1.0,4.0,0.8,0.38653517
2.2,0.4,0.064,1.2217305,1.0,4.0,0.8333333333333334,0.4147623
2.2,0.4,0.064,1.2217305,1.0,4.0,0.8666666666666667,0.44229656
2.2,0.4,0.064,1.2217305,1.0,4.0,0.9,0.46874064
2.2,0.4,0.064,1.2217305,1.0,4.0,0.9333333333333333,0.49373698
2.2,0.4,0.064,1.2217305,1.0,4.0,0.9666666666666667,0.5170947
2.2,0.4,0.064,1.2217305,1.0,4.0,1.0,0.5392729
2.0,0.45,0.091125,1.134464,4.0,1.0,0.03333333333333333,0.02992029
2.0,0.45,0.091125,1.134464,4.0,1.0,0.06666666666666667,0.058637574
2.0,0.45,0.091125,1.134464,4.0,1.0,0.1,0.08530793
2.0,0.45,0.091125,1.134464,4.0,1.0,0.13333333333333333,0.1093524
2.0,0.45,0.091125,1.134464,4.0,1.0,0.16666666666666666,0.1305542
2.0,0.45,0.091125,1.134464,4.0,1.0,0.2,0.14901678
2.0,0.45,0.091125,1.134464,4.0,1.0,0.23333333333333334,0.16506313
2.0,0.45,0.091125,1.134464,4.0,1.0,0.26666666666666666,0.17914565
2.0,0.45,0.091125,1.134464,4.0,1.0,0.3,0.19178894
2.0,0.45,0.091125,1.134464,4.0,1.0,0.3333333333333333,0.2035669
2.0,0.45,0.091125,1.134464,4.0,1.0,0.36666666666666664,0.21508333
2.0,0.45,0.091125,1.134464,4.0,1.0,0.4,0.22695202
2.0,0.45,0.091125,1.134464,4.0,1.0,0.43333333333333335,0.23977177
2.0,0.45,0.091125,1.134464,4.0,1.0,0.4666666666666667,0.25410277
2.0,0.45,0.091125,1.134464,4.0,1.0,0.5,0.27044165
2.0,0.45,0.091125,1.134464,4.0,1.0,0.5333333333333333,0.28918278
2.0,0.45,0.091125,1.134464,4.0,1.0,0.5666666666666667,0.31059417
2.0,0.45,0.091125,1.134464,4.0,1.0,0.6,0.33477917
2.0,0.45,0.091125,1.134464,4.0,1.0,0.6333333333333333,0.3616737
2.0,0.45,0.091125,1.134464,4.0,1.0,0.6666666666666666,0.39104432
2.0,0.45,0.091125,1.134464,4.0,1.0,0.7,0.4225266
2.0,0.45,0.091125,1.134464,4.0,1.0,0.7333333333333333,0.45566282
2.0,0.45,0.091125,1.134464,4.0,1.0,0.7666666666666666,0.48996022
2.0,0.45,0.091125,1.134464,4.0,1.0,0.8,0.5249191
2.0,0.45,0.091125,1.134464,4.0,1.0,0.8333333333333334,0.5600573
2.0,0.45,0.091125,1.134464,4.0,1.0,0.8666666666666667,0.5949429
2.0,0.45,0.091125,1.134464,4.0,1.0,0.9,0.629261
2.0,0.45,0.091125,1.134464,4.0,1.0,0.9333333333333333,0.6628827
2.0,0.45,0.091125,1.134464,4.0,1.0,0.9666666666666667,0.6958858
2.0,0.45,0.091125,1.134464,4.0,1.0,1.0,0.7284991
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.03333333333333333,0.007429651
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.06666666666666667,0.014416843
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.1,0.020769702
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.13333333333333333,0.026589185
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.16666666666666666,0.03185109
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.2,0.037436023
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.23333333333333334,0.04317128
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.26666666666666666,0.04937575
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.3,0.056082264
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.3333333333333333,0.063488476
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.36666666666666664,0.07159347
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.4,0.080640905
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.43333333333333335,0.09132345
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.4666666666666667,0.10376637
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.5,0.11772873
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.5333333333333333,0.13315246
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.5666666666666667,0.15004663
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.6,0.16864978
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.6333333333333333,0.18995257
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.6666666666666666,0.21357729
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.7,0.2383948
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.7333333333333333,0.2650314
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.7666666666666666,0.2939395
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.8,0.32292652
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.8333333333333334,0.35070375
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.8666666666666667,0.37677288
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.9,0.40091965
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.9333333333333333,0.42315313
1.8,0.25,0.015625,1.2217305,2.0,4.0,0.9666666666666667,0.44344187
1.8,0.25,0.015625,1.2217305,2.0,4.0,1.0,0.46184376
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.03333333333333333,0.017936088
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.06666666666666667,0.035357613
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.1,0.051870264
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.13333333333333333,0.067315206
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.16666666666666666,0.08178084
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.2,0.09551007
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.23333333333333334,0.10878448
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.26666666666666666,0.12185818
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.3,0.1350048
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.3333333333333333,0.14854039
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.36666666666666664,0.16279566
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.4,0.17809387
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.43333333333333335,0.19469881
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.4666666666666667,0.21282023
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.5,0.2326835
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.5333333333333333,0.25445744
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.5666666666666667,0.27819842
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.6,0.30388555
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.6333333333333333,0.33132443
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.6666666666666666,0.3601046
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.7,0.38977566
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.7333333333333333,0.42000428
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.7666666666666666,0.45063666
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.8,0.48143935
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.8333333333333334,0.511798
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.8666666666666667,0.5409975
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.9,0.5685982
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.9333333333333333,0.59442896
1.8,0.35,0.042875,1.2217305,3.0,2.0,0.9666666666666667,0.61858904
1.8,0.35,0.042875,1.2217305,3.0,2.0,1.0,0.64162475
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.03333333333333333,0.016188713
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.06666666666666667,0.03091586
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.1,0.04324323
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.13333333333333333,0.052861933
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.16666666666666666,0.05993577
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.2,0.06481138
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.23333333333333334,0.067870155
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.26666666666666666,0.06953932
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.3,0.07033001
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.3333333333333333,0.070774816
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.36666666666666664,0.071347795
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.4,0.07249753
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.43333333333333335,0.07469392
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.4666666666666667,0.078388445
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.5,0.083978824
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.5333333333333333,0.09181296
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.5666666666666667,0.10217659
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.6,0.11528665
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.6333333333333333,0.13127555
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.6666666666666666,0.15013388
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.7,0.17166287
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.7333333333333333,0.19556355
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.7666666666666666,0.22164004
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.8,0.24972112
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.8333333333333334,0.27919808
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.8666666666666667,0.3089414
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.9,0.33785608
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.9333333333333333,0.36528087
1.8,0.25,0.015625,1.0471976,3.0,2.0,0.9666666666666667,0.39107174
1.8,0.25,0.015625,1.0471976,3.0,2.0,1.0,0.41570586
2.0,0.5,0.125,0.9599311,2.0,1.0,0.03333333333333333,0.02824788
2.0,0.5,0.125,0.9599311,2.0,1.0,0.06666666666666667,0.055815175
2.0,0.5,0.125,0.9599311,2.0,1.0,0.1,0.08217532
2.0,0.5,0.125,0.9599311,2.0,1.0,0.13333333333333333,0.10690712
2.0,0.5,0.125,0.9599311,2.0,1.0,0.16666666666666666,0.12977618
2.0,0.5,0.125,0.9599311,2.0,1.0,0.2,0.15073642
2.0,0.5,0.125,0.9599311,2.0,1.0,0.23333333333333334,0.16988915
2.0,0.5,0.125,0.9599311,2.0,1.0,0.26666666666666666,0.1874128
2.0,0.5,0.125,0.9599311,2.0,1.0,0.3,0.20351544
2.0,0.5,0.125,0.9599311,2.0,1.0,0.3333333333333333,0.21841836
2.0,0.5,0.125,0.9599311,2.0,1.0,0.36666666666666664,0.2323452
2.0,0.5,0.125,0.9599311,2.0,1.0,0.4,0.24552912
2.0,0.5,0.125,0.9599311,2.0,1.0,0.43333333333333335,0.2582105
2.0,0.5,0.125,0.9599311,2.0,1.0,0.4666666666666667,0.27063417
2.0,0.5,0.125,0.9599311,2.0,1.0,0.5,0.28304884
2.0,0.5,0.125,0.9599311,2.0,1.0,0.5333333333333333,0.29569826
2.0,0.5,0.125,0.9599311,2.0,1.0,0.5666666666666667,0.30881932
2.0,0.5,0.125,0.9599311,2.0,1.0,0.6,0.32263574
2.0,0.5,0.125,0.9599311,2.0,1.0,0.6333333333333333,0.33735558
2.0,0.5,0.125,0.9599311,2.0,1.0,0.6666666666666666,0.35317096
2.0,0.5,0.125,0.9599311,2.0,1.0,0.7,0.3702526
2.0,0.5,0.125,0.9599311,2.0,1.0,0.7333333333333333,0.38874322
2.0,0.5,0.125,0.9599311,2.0,1.0,0.7666666666666666,0.40874887
2.0,0.5,0.125,0.9599311,2.0,1.0,0.8,0.43032852
2.0,0.5,0.125,0.9599311,2.0,1.0,0.8333333333333334,0.45348468
2.0,0.5,0.125,0.9599311,2.0,1.0,0.8666666666666667,0.4781534
2.0,0.5,0.125,0.9599311,2.0,1.0,0.9,0.5041933
2.0,0.5,0.125,0.9599311,2.0,1.0,0.9333333333333333,0.53138834
2.0,0.5,0.125,0.9599311,2.0,1.0,0.9666666666666667,0.55944234
2.0,0.5,0.125,0.9599311,2.0,1.0,1.0,0.5879969
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.03333333333333333,0.019749999
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.06666666666666667,0.03935161
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.1,0.05874908
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.13333333333333333,0.07787047
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.16666666666666666,0.09666304
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.2,0.11511964
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.23333333333333334,0.1332704
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.26666666666666666,0.15118764
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.3,0.16897151
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.3333333333333333,0.18674529
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.36666666666666664,0.20464513
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.4,0.22281234
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.43333333333333335,0.24138443
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.4666666666666667,0.26049817
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.5,0.28028107
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.5333333333333333,0.3008432
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.5666666666666667,0.32227397
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.6,0.34463063
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.6333333333333333,0.36793196
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.6666666666666666,0.3921555
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.7,0.4172359
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.7333333333333333,0.44306824
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.7666666666666666,0.46952024
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.8,0.4964339
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.8333333333333334,0.5236422
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.8666666666666667,0.55099016
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.9,0.57834893
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.9333333333333333,0.6056375
1.6,0.35,0.042875,1.2217305,2.0,1.0,0.9666666666666667,0.6328262
1.6,0.35,0.042875,1.2217305,2.0,1.0,1.0,0.6599117
2.0,0.5,0.125,1.2217305,1.0,1.0,0.03333333333333333,0.020371066
2.0,0.5,0.125,1.2217305,1.0,1.0,0.06666666666666667,0.040745765
2.0,0.5,0.125,1.2217305,1.0,1.0,0.1,0.06110943
2.0,0.5,0.125,1.2217305,1.0,1.0,0.13333333333333333,0.08143367
2.0,0.5,0.125,1.2217305,1.0,1.0,0.16666666666666666,0.10169487
2.0,0.5,0.125,1.2217305,1.0,1.0,0.2,0.121887654
2.0,0.5,0.125,1.2217305,1.0,1.0,0.23333333333333334,0.14202863
2.0,0.5,0.125,1.2217305,1.0,1.0,0.26666666666666666,0.16215688
2.0,0.5,0.125,1.2217305,1.0,1.0,0.3,0.18232358
2.0,0.5,0.125,1.2217305,1.0,1.0,0.3333333333333333,0.20259109
2.0,0.5,0.125,1.2217305,1.0,1.0,0.36666666666666664,0.22303613
2.0,0.5,0.125,1.2217305,1.0,1.0,0.4,0.24374095
2.0,0.5,0.125,1.2217305,1.0,1.0,0.43333333333333335,0.2647904
2.0,0.5,0.125,1.2217305,1.0,1.0,0.4666666666666667,0.2862605
2.0,0.5,0.125,1.2217305,1.0,1.0,0.5,0.30821794
2.0,0.5,0.125,1.2217305,1.0,1.0,0.5333333333333333,0.33073118
2.0,0.5,0.125,1.2217305,1.0,1.0,0.5666666666666667,0.35386857
2.0,0.5,0.125,1.2217305,1.0,1.0,0.6,0.37769997
2.0,0.5,0.125,1.2217305,1.0,1.0,0.6333333333333333,0.4022758
2.0,0.5,0.125,1.2217305,1.0,1.0,0.6666666666666666,0.42761475
2.0,0.5,0.125,1.2217305,1.0,1.0,0.7,0.45370317
2.0,0.5,0.125,1.2217305,1.0,1.0,0.7333333333333333,0.48049146
2.0,0.5,0.125,1.2217305,1.0,1.0,0.7666666666666666,0.5079
2.0,0.5,0.125,1.2217305,1.0,1.0,0.8,0.535814
2.0,0.5,0.125,1.2217305,1.0,1.0,0.8333333333333334,0.56407887
2.0,0.5,0.125,1.2217305,1.0,1.0,0.8666666666666667,0.592509
2.0,0.5,0.125,1.2217305,1.0,1.0,0.9,0.6209193
2.0,0.5,0.125,1.2217305,1.0,1.0,0.9333333333333333,0.6491718
2.0,0.5,0.125,1.2217305,1.0,1.0,0.9666666666666667,0.677219
2.0,0.5,0.125,1.2217305,1.0,1.0,1.0,0.7051115
2.2,0.4,0.064,1.134464,1.0,2.0,0.03333333333333333,0.010144574
2.2,0.4,0.064,1.134464,1.0,2.0,0.06666666666666667,0.02000721
2.2,0.4,0.064,1.134464,1.0,2.0,0.1,0.02963003
2.2,0.4,0.064,1.134464,1.0,2.0,0.13333333333333333,0.03895833
2.2,0.4,0.064,1.134464,1.0,2.0,0.16666666666666666,0.048117142
2.2,0.4,0.064,1.134464,1.0,2.0,0.2,0.05715445
2.2,0.4,0.064,1.134464,1.0,2.0,0.23333333333333334,0.06627054
2.2,0.4,0.064,1.134464,1.0,2.0,0.26666666666666666,0.07581103
2.2,0.4,0.064,1.134464,1.0,2.0,0.3,0.085851245
2.2,0.4,0.064,1.134464,1.0,2.0,0.3333333333333333,0.0964676
2.2,0.4,0.064,1.134464,1.0,2.0,0.36666666666666664,0.10769099
2.2,0.4,0.064,1.134464,1.0,2.0,0.4,0.11959796
2.2,0.4,0.064,1.134464,1.0,2.0,0.43333333333333335,0.13247144
2.2,0.4,0.064,1.134464,1.0,2.0,0.4666666666666667,0.1465829
2.2,0.4,0.064,1.134464,1.0,2.0,0.5,0.16196172
2.2,0.4,0.064,1.134464,1.0,2.0,0.5333333333333333,0.1785922
2.2,0.4,0.064,1.134464,1.0,2.0,0.5666666666666667,0.19662108
2.2,0.4,0.064,1.134464,1.0,2.0,0.6,0.21648811
2.2,0.4,0.064,1.134464,1.0,2.0,0.6333333333333333,0.23881014
2.2,0.4,0.064,1.134464,1.0,2.0,0.6666666666666666,0.26339522
2.2,0.4,0.064,1.134464,1.0,2.0,0.7,0.28946078
2.2,0.4,0.064,1.134464,1.0,2.0,0.7333333333333333,0.3164839
2.2,0.4,0.064,1.134464,1.0,2.0,0.7666666666666666,0.34415367
2.2,0.4,0.064,1.134464,1.0,2.0,0.8,0.37249166
2.2,0.4,0.064,1.134464,1.0,2.0,0.8333333333333334,0.40191802
2.2,0.4,0.064,1.134464,1.0,2.0,0.8666666666666667,0.43199903
2.2,0.4,0.064,1.134464,1.0,2.0,0.9,0.46147385
2.2,0.4,0.064,1.134464,1.0,2.0,0.9333333333333333,0.489569
2.2,0.4,0.064,1.134464,1.0,2.0,0.9666666666666667,0.5160298
2.2,0.4,0.064,1.134464,1.0,2.0,1.0,0.5412044
1.8,0.4,0.064,1.0471976,3.0,4.0,0.03333333333333333,0.023864849
1.8,0.4,0.064,1.0471976,3.0,4.0,0.06666666666666667,0.04695324
1.8,0.4,0.064,1.0471976,3.0,4.0,0.1,0.068364166
1.8,0.4,0.064,1.0471976,3.0,4.0,0.13333333333333333,0.08829329
1.8,0.4,0.064,1.0471976,3.0,4.0,0.16666666666666666,0.106582426
1.8,0.4,0.064,1.0471976,3.0,4.0,0.2,0.123475395
1.8,0.4,0.064,1.0471976,3.0,4.0,0.23333333333333334,0.13898626
1.8,0.4,0.064,1.0471976,3.0,4.0,0.26666666666666666,0.15326953
1.8,0.4,0.064,1.0471976,3.0,4.0,0.3,0.1666509
1.8,0.4,0.064,1.0471976,3.0,4.0,0.3333333333333333,0.17905787
1.8,0.4,0.064,1.0471976,3.0,4.0,0.36666666666666664,0.19070724
1.8,0.4,0.064,1.0471976,3.0,4.0,0.4,0.20197065
1.8,0.4,0.064,1.0471976,3.0,4.0,0.43333333333333335,0.21284483
1.8,0.4,0.064,1.0471976,3.0,4.0,0.4666666666666667,0.22349177
1.8,0.4,0.064,1.0471976,3.0,4.0,0.5,0.23417133
